Index,Time,watch_data_wheel[0],watch_data_wheel[1],watch_data_w_torque[0],watch_data_w_torque[1]
48076,48.184407,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48077,48.185386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48078,48.186403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48079,48.187384,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48080,48.188400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48081,48.189406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48082,48.190385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48083,48.191402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48084,48.192383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48085,48.193400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48086,48.194396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48087,48.195399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48088,48.196391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48089,48.197396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48090,48.198386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48091,48.199405,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48092,48.200384,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48093,48.201401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48094,48.202379,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48095,48.203398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48096,48.204393,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48097,48.205397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48098,48.206421,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48099,48.207383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48100,48.208402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48101,48.209380,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48102,48.210406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48103,48.211399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48104,48.212391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48105,48.213397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48106,48.214391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48107,48.215395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48108,48.216388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48109,48.217405,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48110,48.218383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48111,48.219400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48112,48.220457,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48113,48.221380,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48114,48.222399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48115,48.223389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48116,48.224397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48117,48.225389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48118,48.226394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48119,48.227384,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48120,48.228402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48121,48.229381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48122,48.230398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48123,48.231390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48124,48.232396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48125,48.233387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48126,48.234407,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48127,48.235510,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48128,48.236295,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48129,48.237398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48130,48.238390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48131,48.239395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48132,48.240388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48133,48.241394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48134,48.242386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48135,48.243402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48136,48.244387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48137,48.245403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48138,48.246383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48139,48.247402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48140,48.248381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48141,48.249398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48142,48.250438,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48143,48.251388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48144,48.252393,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48145,48.253386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48146,48.254406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48147,48.255385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48148,48.256404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48149,48.257383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48150,48.258400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48151,48.259379,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48152,48.260405,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48153,48.261398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48154,48.262388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48155,48.263393,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48156,48.264388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48157,48.265401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48158,48.266382,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48159,48.267399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48160,48.268391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48161,48.269396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48162,48.270387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48163,48.271406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48164,48.272385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48165,48.273401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48166,48.274383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48167,48.275402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48168,48.276380,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48169,48.277396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48170,48.278388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48171,48.279440,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48172,48.280384,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48173,48.281401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48174,48.282381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48175,48.283398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48176,48.284394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48177,48.285399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48178,48.286390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48179,48.287395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48180,48.288387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48181,48.289404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48182,48.290382,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48183,48.291399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48184,48.292391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48185,48.293396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48186,48.294389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48187,48.295423,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48188,48.296403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48189,48.297384,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48190,48.298401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48191,48.299392,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48192,48.300398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48193,48.301390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48194,48.302395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48195,48.303386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48196,48.304409,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48197,48.305388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48198,48.306393,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48199,48.307386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48200,48.308403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48201,48.309381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48202,48.310398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48203,48.311391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48204,48.312457,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48205,48.313382,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48206,48.314404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48207,48.315383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48208,48.316398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48209,48.317404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48210,48.318383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48211,48.319401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48212,48.320381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48213,48.321398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48214,48.322390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48215,48.323396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48216,48.324390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48217,48.325395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48218,48.326387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48219,48.327415,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48220,48.328426,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48221,48.329394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48222,48.330386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48223,48.331402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48224,48.332381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48225,48.333399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48226,48.334393,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48227,48.335398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48228,48.336390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48229,48.337396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48230,48.338386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48231,48.339403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48232,48.340383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48233,48.341400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48234,48.342491,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48235,48.343291,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48236,48.344397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48237,48.345389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48238,48.346383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48239,48.347402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48240,48.348381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48241,48.349397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48242,48.350389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48243,48.351395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48244,48.352386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48245,48.353403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48246,48.354386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48247,48.355403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48248,48.356381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48249,48.357399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48250,48.358390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48251,48.359395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48252,48.360387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48253,48.361413,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48254,48.362389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48255,48.363395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48256,48.364390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48257,48.365396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48258,48.366387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48259,48.367406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48260,48.368579,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48261,48.369293,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48262,48.370398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48263,48.371389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48264,48.372394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48265,48.373386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48266,48.374406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48267,48.375385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48268,48.376404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48269,48.377396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48270,48.378388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48271,48.379394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48272,48.380383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48273,48.381402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48274,48.382381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48275,48.383398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48276,48.384474,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48277,48.385300,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48278,48.386404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48279,48.387383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48280,48.388489,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48281,48.389291,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48282,48.390406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48283,48.391385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48284,48.392430,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48285,48.393397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48286,48.394392,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48287,48.395396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48288,48.396386,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48289,48.397403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48290,48.398382,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48291,48.399401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48292,48.400392,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48293,48.401396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48294,48.402388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48295,48.403404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48296,48.404387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48297,48.405405,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48298,48.406425,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48299,48.407389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48300,48.408394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48301,48.409385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48302,48.410404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48303,48.411383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48304,48.412399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48305,48.413391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48306,48.414399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48307,48.415390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48308,48.416395,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48309,48.417387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48310,48.418404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48311,48.419382,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48312,48.420436,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48313,48.421381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48314,48.422398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48315,48.423389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48316,48.424401,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48317,48.425405,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48318,48.426385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48319,48.427403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48320,48.428382,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48321,48.429398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48322,48.430391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48323,48.431396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48324,48.432389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48325,48.433393,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48326,48.434409,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48327,48.435381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48328,48.436399,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48329,48.437391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48330,48.438394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48331,48.439387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48332,48.440404,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48333,48.441383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48334,48.442402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48335,48.443380,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48336,48.444400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48337,48.445380,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48338,48.446398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48339,48.447389,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48340,48.448393,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48341,48.449414,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48342,48.450394,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48343,48.451400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48344,48.452391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48345,48.453396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48346,48.454391,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48347,48.455396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48348,48.456387,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48349,48.457406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48350,48.458383,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48351,48.459400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48352,48.460392,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48353,48.461396,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48354,48.462388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48355,48.463406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48356,48.464400,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48357,48.465405,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48358,48.466384,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48359,48.467402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48360,48.468381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48361,48.469397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48362,48.470390,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48363,48.471407,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48364,48.472385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48365,48.473397,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48366,48.474406,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48367,48.475384,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48368,48.476403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48369,48.477381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48370,48.478398,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48371,48.479428,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48372,48.480388,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48373,48.481407,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48374,48.482385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48375,48.483402,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48376,48.484385,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48377,48.485403,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
48378,48.486381,-0.1189943438048863,-0.0323326751731124,0.1189943438048863,0.0323326751731124
